,content,userName,reviewId,title,appId,score_x,thumbsUpCount,dominant_topic,dominant_topic_meaning,developer,genre,contentRating,containsAds
19542,"Standoff 2 is a top-notch mobile FPS that delivers console-quality graphics and immersive gameplay. The controls are smooth and responsive, making it accessible yet skillful. With diverse maps and game modes like bomb defusal and team deathmatch, it offers a lot of variety. The game’s weapon customization and cosmetic skins add a personal touch to every match. Regular updates and an active community keep it dynamic and engaging. Being underrated, but it is the best fps 5v5 game 🎯",Abhimanyu Ray,a93995fb-a182-4c5a-9871-585813a3dba2,Standoff 2,com.axlebolt.standoff2,5,273,1,Praise and Comparisons,AXLEBOLT LTD,Action,Mature 17+,True
19556,لعبه ممتعه جدا لكن يرجى اضافة اللغة العربيه لأنه يوجد الكثير من اللغات الا العربية ولأنه يوجد الكثير من اللاعبين العرب,حسن ابراهيم,23f2e01c-79c0-49d5-a33f-a7a304e64cad,Standoff 2,com.axlebolt.standoff2,4,223,0,Payment and Ads,AXLEBOLT LTD,Action,Mature 17+,True
19593,"Would give a five, however, there was a problem or bug on New Year's Doll when played. The area or view doesn't progress as the Doll moves forward, resulting for the eagle to appear and the Doll glitches back before snatching it. There was no problem playing other characters apart from this. I'm using android TV to play Crossy Road and the game is updated. Hoping for this issue to be fixed. Thank you. //update: the aforementioned bug is still present and the character, Daddy, also have the same issue as well",Jimahlz Sapida,0c1c99f2-7f76-4972-a390-9768159bd058,Crossy Road,com.yodo1.crossyroad,4,155,2,Issues Concerns,HIPSTER WHALE,Action,Everyone,True
19606,"very fun to play!!! if you don't play it watch your friends rage quit! ., (it's very funny too) my name is made up "" ALSO pls a helpful?? thnx /:•>!!! oh yeah the Ida it's kind of weird looking you could find in ""friends of Crossy""-or something like that",Layla Minster,1dbe8e4d-fcc2-4808-81b7-daefa5ce75d1,Crossy Road,com.yodo1.crossyroad,5,106,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19609,this game is soo annoying and laggy my 5g internet and my new apple tv can't handle it---play this game to get in depression,Prisha Popat,5f5e076f-7b1b-4b13-8d89-a7229c82d2a5,Crossy Road,com.yodo1.crossyroad,1,109,2,Issues Concerns,HIPSTER WHALE,Action,Everyone,True
19622,plz add anime characters (especially Gojo) ;-;,Milly Noor,97dadedf-b2c6-4d59-b37c-158ecde12c56,Crossy Road,com.yodo1.crossyroad,5,118,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19626,playback extremely slow and choppy on TCL Google TV to the point of unplayability.,Brennan Conroy,39c97769-2c2a-42a5-8194-59a081a5bd59,Crossy Road,com.yodo1.crossyroad,2,144,2,Issues Concerns,HIPSTER WHALE,Action,Everyone,True
19628,"(Couldn't decide between 3 or 4 stars) This game is pretty fun! I love to playit in my free time! But the ads 💀😭. Why in the world does a game need so many ads?? This needs to be fixed. And I am not the only one who feels this way! SOO MANY REVIEWS COMPLAIN ABOUT THIS!!!! But I do love the game, the toaster character cracks me up! -your friend, Someone",Rose,6e2db7df-43cc-4914-ae81-dbe711b76150,Crossy Road,com.yodo1.crossyroad,4,225,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19634,"So addictive. I've been playing for 5 years now and honestly even with everything unlocked the game developers always manages to add more to the game so it stays entertaining. One thing I would like tho is if there was more stuff that I can spend my coins on, and also I would like if there was an option on the characters that you have to pay for it you could make it where you spend coins on them or watch a certen amount of adds.",Simon Ely,682ebb28-d82e-42e3-aa87-3d1299552da1,Crossy Road,com.yodo1.crossyroad,5,299,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19641,it's kind of glitchy the cars either go by too fast or too slow but other than that it's got good graphics and the axolotl is so cute,Renee Gronow,5267783b-875f-4cf0-b081-f7c33f55203b,Crossy Road,com.yodo1.crossyroad,5,239,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19654,"I cant believe this after the last update i can hardly play this game, it now takes up so much memory the game has become very juddery not smokth on my galaxy tablet, i'm thinking of uninstalling the game as its no fun anymore More on my review about crossy road memory (ram) use,the owners didn't even read my review, just replied about removing the adds unbelievable",A Google user,ab9b5832-1a68-41f8-88bb-a50a8ef2281f,Crossy Road,com.yodo1.crossyroad,1,533,2,Issues Concerns,HIPSTER WHALE,Action,Everyone,True
19657,"Crossy Road is very magnificent! I unlocked many characters and rare characters! and I collected many coins! I can't win in daily level, because the daily level is a little bit stupid! also I can't unlock special characters because they are all not available from the prize machine... But it's OK. I don't like getting hit by any vehicle like trucks, cars and trains. and there's no frustrating ads! and I played this game many times! It's working on TV and many devices! and if you stayed for a long time, then the eagle might attack you! So please, be careful! My #1 best score in pecking order is 337! and my #1 best score in Crossy Road is 186! And I will give this game 9.99/10! Thanks! :D",Hassan Qassim,7264acfb-e4b9-43b1-bb57-398fef3cdb13,Crossy Road,com.yodo1.crossyroad,4,224,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19660,it was fun but it was hard and the cars were coming at the same time fast,Nana Gyan Arhin,1856e017-3eb9-4f87-aba2-3f1e8fd898ea,Crossy Road,com.yodo1.crossyroad,1,515,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19661,"I love this game! Not only is it fun, but it is a fun game to play while you have free time or sitting on the toilet. The ads aren't intrusive and only appear after levels on an occasion, or for rewards. There is also a character that is from an ad that frequently pops up. The daily leves are fun and challenging. Making the game more exciting! Awesome game with awesome hidden features.",Addison,64d8e5f2-bcc5-422a-88f2-d3adb4145f5c,Crossy Road,com.yodo1.crossyroad,5,332,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19662,"I used to play this on my old tablet when I was 4 or 5... super nostalgic even with the ads, so nostalgic. Hopefully, it won't be like Piffle, taken off the app store and only made for older devices. Update: if you don't want ads, just turn mobile data off or airplane mode on. There are so many Piffle ads. They just spam you with them.",Quina Mah,d65a7f2d-a5d9-4844-acc6-7e3b8e0068b8,Crossy Road,com.yodo1.crossyroad,4,120,2,Issues Concerns,HIPSTER WHALE,Action,Everyone,True
19678,"The update was cool and it feels more organized now, but there are so many ads now, and they keep becoming more frequent. Like there's an ad every two deaths now. I also keep getting duplicate characters and they want you to pay another 200 coins to respin, then another 500 if you get another duplicate plicate. I'm broke af. When I try to watch an ad (instead of pay) to try for another one it sometimes doesn't even work. Overall it is a fun game, it's very simple, lots of fun characters to get.",Maren Hudson,d46246aa-fd9c-46c2-918b-c73a776410b5,Crossy Road,com.yodo1.crossyroad,2,169,3,Graphics & Gameplay,HIPSTER WHALE,Action,Everyone,True
19680,"Great concept, good graphics and RUINED BY HACKERS. good luck to anyone thinking you're going to advance.",Casey H,21d1d545-2421-4f15-9dbd-e4a61e47e200,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,2,308,1,Praise and Comparisons,Azur Interactive Games Limited,Action,Mature 17+,True
19745,Excellent app... I've restarted on a new server.... The new platform is so immersive Incredibly interactive..try this app... Better now then ever 12/10 Excellent app Download it NOW,Steve Elson,f81d2f34-ff24-456b-b819-da8593014ff3,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,5,126,1,Praise and Comparisons,Azur Interactive Games Limited,Action,Mature 17+,True
19841,"Love this game been playing it for years now, just needs new maps and more rewards but other than that its an awesome game 5 stars 🌟... (Updated) Still think it's a good game just don't understand why When you look through the scopes the lens looks cracked and the scope with Infrared does not work anymore. Also it cost way too many points to upgrade weapons almost impossible should make the upgrade system easier And cheaper. Takes way too long to upgrade a weapon.",Trent Ivy,1bd61ce3-7796-4bbe-b776-e1bf5f4c517f,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,5,526,3,Graphics & Gameplay,Azur Interactive Games Limited,Action,Mature 17+,True
19851,UPDATED: 1 Star Review. Weapons and characters I owned are now deleted from the game. I don't envy players that put alot of money into this game. Greedy Devs clearly not caring about they're paying customers.,James O Gorman,221314f2-7ca1-468e-8dd9-50aadc148d31,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,1,261,0,Payment and Ads,Azur Interactive Games Limited,Action,Mature 17+,True
19855,I can only warn players not to buy anything with money because at some point Azur will update the game and all will be lost. This has happened many times but Azur are simply too greedy. I am totally frustrated with the developers at Azur. For the last 4 years each new update is generally accompanied with massive disappointment and immense frustration. The good improvements are unfortunately lost as one grapples in disbelief that someone actually approved the update for general release.,Michael Neary,2e1118fa-d67c-4e1b-90d3-633a64b26854,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,1,1099,3,Graphics & Gameplay,Azur Interactive Games Limited,Action,Mature 17+,True
19862,"One star is still generous!. After update I've lost interest of this game, I don't think you actually care about those who play. This isn't world war heros. It's not a war game at all. Very disappointed, I lost all my characters and guns. The new update is a disgrace!. Sort your stuff out you have alot and I mean alot of unhappy customers.",JEVEYJ,a515a4f2-fef5-469c-8c77-ff421f08f3ee,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,1,214,3,Graphics & Gameplay,Azur Interactive Games Limited,Action,Mature 17+,True
19877,"Can't go past authentication after the latest update, get kicked midgame due to server issue. No compensation! Randomly teams are made, one side becomes heavily dominated. Spawned far away from any action, lot's of walking less fighting. It takes on an average of 7 bullets from a machine gun to the face to get a headshot!! Snipers are overly powerful, one shot one kill at times. Upgrading has a stupid system. Armor so good it takes 32 bullets to kill one.",Danesh Gandhi,f3afcd30-7628-4258-93b4-cb78199095df,World War Heroes — WW2 PvP FPS,com.gamedevltd.wwh,1,214,3,Graphics & Gameplay,Azur Interactive Games Limited,Action,Mature 17+,True
